,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
1563852383524,159.82,160.0,160.4,161.44,161.17,162.46,162.39,162.33,161.26,161.01,161.75,161.9,161.84,160.89,159.26,158.25,158.99,148.67,144.77,141.18,143.09,142.41,138.39,135.99,133.51,131.27,129.76,129.52,129.42,129.12,129.27,129.42,129.79,131.2,131.85,132.31,133.05,133.48,134.7,135.04,136.39,136.52,137.62,137.71,138.63,139.34,140.41,140.78,142.19,142.35,143.24,143.58,144.71,145.14,145.91,146.83,147.2,148.33,149.26,149.35,150.54,151.71,152.2,153.0,153.92,154.17,155.18,155.64,158.25,157.36,157.42,157.21,157.54,221.61,221.43,222.5,222.9,223.7,223.85,223.88,224.83,224.71,225.63,225.57,226.58,226.89,225.39,224.13,221.67,218.11,201.44,214.27,222.16,221.8,214.61,214.98,210.59,202.36,195.67,201.78,202.95,203.1,203.87,205.0,205.03,204.94,205.83,206.91,207.09,208.72,208.32,208.07,209.3,209.24,209.21,210.47,211.94,211.51,210.68,211.82,213.05,212.95,212.99,214.43,215.35,215.93,216.45,216.45,217.74,218.54,218.7,219.37,220.45,221.3,221.3,211.85,222.04,222.16,220.91,222.26,222.96,223.36,224.41,225.26,225.66,226.95,227.38,227.81,228.55,229.47,229.5,230.05,230.54,230.3,229.53,228.12,227.81,224.41,222.23,224.62,227.48,227.08,241.87,241.14,233.43,206.02,228.83,230.97,231.07,231.16,230.79,230.39,229.44,228.37,227.48,227.01,226.4,225.94,226.12,225.73
1563852497328,179.62,179.55,179.86,179.86,179.92,180.14,180.54,180.72,180.54,180.35,180.2,180.11,179.95,180.08,178.79,182.32,226.52,173.72,170.01,164.05,165.99,164.88,161.87,160.31,158.62,156.29,156.38,155.09,155.15,154.87,155.03,155.67,155.95,156.13,156.35,157.39,158.53,158.53,158.89,159.75,160.03,160.95,162.15,162.24,162.52,163.56,163.56,165.07,164.7,166.11,166.97,166.94,168.1,168.56,169.27,169.42,170.53,171.08,171.88,172.31,172.59,173.51,174.64,174.52,175.75,175.56,175.84,176.79,230.12,179.28,179.19,179.4,179.59,236.78,236.75,237.15,237.39,238.59,238.68,238.93,238.93,238.89,238.83,239.14,239.23,240.34,238.99,237.7,236.9,232.91,269.16,233.0,232.85,233.25,220.63,224.31,223.48,241.38,267.54,221.89,218.48,219.03,219.09,219.59,220.05,220.48,221.06,221.06,221.34,221.89,222.01,222.81,222.75,223.85,223.88,223.73,224.71,224.83,225.66,225.97,226.03,227.08,228.27,226.58,228.09,228.83,228.73,228.8,229.62,229.69,230.7,230.67,231.77,232.33,232.26,246.66,232.79,231.93,235.21,232.51,233.4,233.22,233.98,234.78,234.93,234.81,235.3,235.21,235.52,235.52,235.33,235.3,235.0,234.93,236.93,235.4,233.34,233.49,231.31,231.13,232.82,234.47,238.71,248.01,240.8,261.49,245.03,239.54,239.63,238.56,237.97,238.1,237.48,236.78,236.68,236.07,234.47,234.44,235.64,234.6
1563852564398,185.6,185.85,186.0,186.34,186.65,187.57,187.54,187.23,187.32,187.17,186.98,186.62,186.65,185.51,184.65,185.73,263.45,185.17,179.98,172.59,169.67,166.69,171.11,171.3,169.85,167.83,167.8,167.0,165.68,165.96,165.83,165.92,166.42,166.78,167.95,167.86,168.1,169.15,169.58,170.31,170.78,171.82,172.8,172.83,173.08,173.94,174.52,175.32,175.47,175.93,176.73,178.14,178.05,179.06,179.0,179.34,180.29,180.14,180.48,181.77,181.67,181.95,182.41,182.13,183.67,183.7,183.79,214.27,185.48,185.39,185.42,185.54,185.36,240.58,240.8,241.2,241.23,241.17,241.75,241.5,241.57,241.32,241.26,241.17,240.89,240.15,239.63,238.74,237.24,235.15,298.14,235.58,232.33,222.5,214.98,212.71,221.0,219.31,283.81,229.81,216.88,215.84,216.15,215.72,216.15,216.24,217.81,216.95,217.77,218.42,219.4,219.46,219.4,220.48,220.26,221.58,222.47,222.13,222.81,222.72,224.13,225.05,225.36,225.42,226.34,227.14,227.23,228.24,228.64,229.13,230.39,231.16,230.73,231.28,232.14,232.63,232.82,248.72,233.98,241.66,235.79,234.38,234.78,235.0,236.25,236.81,236.35,239.69,239.82,239.08,239.29,239.82,240.21,239.91,240.03,240.15,239.94,238.59,239.45,237.33,237.51,222.26,216.7,237.57,248.75,242.43,284.7,244.3,242.12,241.87,242.43,242.55,243.13,241.29,239.05,239.17,237.36,237.11,236.84,237.24
1563852636953,186.65,187.17,187.54,187.63,187.94,188.03,188.06,187.84,187.57,186.58,186.65,187.05,186.83,185.79,183.51,225.14,205.8,181.37,178.17,173.08,174.09,173.02,171.79,170.07,168.84,168.07,167.52,167.37,166.78,166.94,166.88,166.97,167.31,168.63,168.93,169.27,169.61,170.62,170.84,172.22,172.19,173.08,173.6,173.72,174.77,174.89,176.06,176.24,177.04,177.44,177.84,178.88,178.97,179.98,179.83,181.15,181.09,181.55,181.61,181.64,182.29,183.12,183.12,183.58,184.53,184.56,184.41,185.39,206.11,186.62,186.68,186.74,186.77,241.87,242.15,241.07,241.38,242.24,242.0,241.9,242.15,242.49,241.6,241.41,241.17,239.63,239.29,239.23,236.62,234.44,298.79,236.5,233.25,232.39,226.58,228.95,228.64,267.78,274.26,225.17,222.07,222.53,223.48,223.73,223.67,224.56,224.96,224.83,224.83,226.28,226.16,227.23,228.15,228.37,229.99,229.19,230.21,230.39,230.85,231.01,231.16,232.11,232.54,233.58,233.37,234.5,235.4,235.06,235.89,236.1,236.75,237.18,237.73,238.25,237.79,269.16,238.28,238.07,241.32,238.16,239.69,238.96,240.21,240.18,240.98,240.89,238.71,238.74,238.74,238.68,239.36,239.36,238.25,238.47,237.85,237.39,237.79,236.72,235.98,236.68,237.88,239.17,241.75,248.23,244.27,272.26,253.75,242.0,243.16,242.43,242.7,240.4,240.4,240.21,239.11,237.85,238.16,238.47,237.91,238.25
1563852700006,189.59,189.84,190.54,190.73,191.07,191.04,191.25,190.85,190.54,190.15,190.08,190.18,190.12,188.7,187.54,191.96,256.42,185.88,181.0,173.88,175.69,174.52,173.42,171.6,170.5,169.27,168.44,168.1,167.86,167.8,167.8,168.2,168.32,169.46,169.76,170.68,170.9,171.85,172.1,172.31,173.29,173.78,174.64,174.92,176.15,176.15,177.53,177.5,178.42,178.63,179.62,180.17,179.89,181.09,181.18,181.98,182.26,182.35,182.9,183.76,183.91,184.65,185.11,185.3,185.39,185.45,186.62,240.31,187.29,187.32,187.66,187.57,187.9,241.41,241.81,242.09,242.06,241.38,240.77,242.12,242.46,242.33,241.47,241.53,239.39,239.54,238.1,238.65,236.65,235.89,245.53,264.31,231.65,231.37,222.53,226.28,224.04,283.38,257.38,223.98,222.93,223.85,222.13,221.61,222.75,224.04,223.73,224.74,224.41,225.94,225.57,226.03,226.09,227.05,227.75,227.81,228.12,229.69,228.86,228.89,229.69,231.16,231.22,230.76,230.64,233.31,232.85,234.01,235.52,233.86,233.58,234.6,235.27,236.93,234.72,238.43,236.32,240.03,236.16,251.67,239.2,237.79,240.09,239.63,238.71,240.68,241.01,240.89,241.04,240.8,241.29,241.93,241.63,240.28,239.94,238.96,239.54,237.94,238.22,238.0,239.72,239.63,242.39,247.34,242.12,301.86,243.56,242.43,242.43,242.27,242.18,241.26,240.8,240.8,240.21,238.59,238.4,237.79,236.99,237.54
1563852763621,187.26,187.6,188.46,188.67,188.83,188.83,189.04,189.01,188.86,188.83,188.55,188.52,188.18,188.18,187.05,195.3,252.77,185.11,179.89,174.67,176.58,175.63,173.97,172.25,170.07,169.12,169.15,169.15,169.15,169.06,169.18,169.42,170.22,170.25,170.71,171.57,171.79,173.11,173.48,174.24,174.49,175.41,175.53,176.64,176.91,178.08,178.05,179.28,179.37,179.62,180.57,180.51,181.64,181.73,182.1,182.41,183.21,183.67,183.58,184.01,184.22,185.08,185.51,185.45,185.79,186.68,186.74,186.65,241.04,188.18,187.87,187.9,188.15,241.2,242.15,243.16,243.81,243.41,242.24,243.65,243.1,243.41,243.44,243.41,243.32,243.35,242.21,241.29,240.34,239.42,293.42,242.12,235.86,234.29,229.9,230.94,229.1,250.71,295.96,229.04,224.9,225.36,225.94,225.97,225.94,226.52,227.75,228.8,228.43,228.46,230.36,229.44,229.38,231.77,231.59,231.96,232.51,232.82,233.52,234.72,233.83,234.41,235.67,235.79,236.25,235.79,237.05,237.18,237.39,237.33,238.56,238.68,239.57,239.17,240.03,274.01,240.46,238.99,243.84,239.88,240.49,240.0,240.77,241.01,240.86,241.57,239.36,239.32,239.91,240.18,240.12,239.97,240.09,240.09,239.91,239.29,238.77,238.47,237.24,237.48,238.93,235.95,248.9,247.71,243.65,309.87,243.28,241.66,241.87,241.35,240.49,239.91,239.14,238.77,238.1,237.79,237.57,237.15,238.19,237.11
1563852826691,187.01,187.78,188.03,187.9,188.33,188.73,188.67,188.76,188.37,188.43,188.3,187.84,187.9,186.92,185.73,186.58,271.53,185.2,180.05,172.89,176.33,174.95,174.03,171.54,171.63,169.92,169.03,168.75,167.67,168.78,169.18,168.96,169.18,170.25,170.71,171.79,172.28,173.17,174.03,173.94,174.21,175.26,175.72,176.55,176.79,177.68,178.02,178.33,179.28,180.2,180.51,180.54,181.4,181.64,182.53,183.02,183.05,184.22,184.1,184.37,184.93,185.02,185.36,186.4,186.58,186.46,186.62,248.66,188.3,187.87,187.81,188.3,188.3,243.22,243.87,244.05,243.28,243.41,243.62,242.58,243.13,243.35,243.38,242.49,244.42,242.67,242.95,241.6,240.49,237.27,248.07,264.28,233.89,232.66,225.02,228.55,227.48,277.24,258.05,223.73,222.32,222.38,222.5,222.81,223.82,223.88,223.82,225.48,225.39,225.33,227.17,227.75,227.41,227.75,229.41,229.44,230.08,230.97,231.74,232.08,232.69,233.22,233.22,234.75,234.6,234.5,235.52,236.47,236.38,237.64,237.76,237.76,238.65,239.51,239.69,239.88,249.58,241.75,239.72,248.93,241.17,240.52,240.92,242.24,241.47,241.69,240.61,240.58,240.68,240.61,240.89,240.61,240.77,240.18,239.94,240.49,240.09,240.0,238.59,239.72,240.95,240.77,242.3,249.24,246.29,301.52,248.17,244.79,244.88,243.93,243.78,242.27,243.32,241.23,241.23,240.49,239.32,239.72,239.39,239.82
1563900695029,181.77,181.83,181.98,182.9,183.02,182.9,182.87,183.05,182.41,181.55,181.7,181.98,182.1,182.04,180.26,180.94,226.25,172.22,166.69,162.58,162.55,161.01,157.79,155.67,153.12,152.33,150.97,151.07,150.82,150.85,150.88,151.04,152.54,152.48,152.82,153.77,154.08,155.21,155.4,156.56,157.11,157.39,158.37,159.32,159.51,160.68,161.5,161.96,163.41,163.28,164.36,164.36,165.71,165.68,166.82,167.98,168.14,169.33,169.3,170.62,170.81,171.14,172.52,172.59,173.02,173.97,174.98,185.82,175.78,175.84,176.02,176.21,177.13,236.93,236.99,237.51,236.96,237.85,237.94,237.91,238.04,237.91,237.82,237.91,237.48,236.65,235.15,235.06,233.89,232.48,230.88,257.01,228.03,224.96,216.64,215.47,213.35,225.2,234.44,210.59,210.19,211.45,210.41,211.88,211.02,212.68,212.74,213.81,213.91,213.66,213.97,214.8,214.43,214.52,215.53,215.32,215.59,217.22,217.1,218.05,218.7,218.97,219.43,219.86,220.84,221.8,221.73,221.8,223.36,222.75,224.31,225.3,226.25,227.32,226.8,228.7,254.55,228.98,229.5,230.91,229.53,230.61,230.58,231.59,232.54,232.82,235.95,236.38,236.38,236.78,236.72,237.21,237.27,238.4,237.91,237.24,236.96,235.52,235.33,235.09,235.27,235.61,240.55,247.46,237.05,244.08,237.21,238.68,240.43,240.55,240.12,239.02,237.24,235.09,234.41,233.77,232.69,232.05,232.82,232.17
1563900757696,184.87,185.02,185.02,185.26,185.79,185.76,186.06,186.03,185.14,185.08,184.71,184.77,182.53,180.84,179.49,207.61,196.35,174.27,170.59,168.72,172.86,170.65,168.6,167.4,165.65,165.13,164.21,164.14,163.9,163.75,163.75,163.87,165.13,165.07,165.28,166.63,167.49,167.55,167.98,169.06,169.12,170.22,171.2,171.33,171.39,172.62,173.05,173.48,174.77,174.77,175.44,175.9,177.01,176.98,177.47,178.33,178.76,179.74,179.8,180.81,180.94,180.54,181.03,182.13,182.13,182.26,183.45,237.94,185.69,184.65,184.9,184.93,185.14,240.15,240.46,240.74,241.07,242.09,241.78,242.09,242.18,242.36,243.04,242.64,242.79,242.15,242.39,240.64,237.39,233.95,266.92,234.44,233.52,233.09,226.92,230.08,227.51,256.42,278.0,226.16,223.64,223.91,224.22,223.85,224.74,224.62,225.91,225.6,225.51,227.75,227.75,228.12,228.15,228.0,227.75,229.41,229.32,230.02,230.02,230.39,231.16,230.79,232.45,231.83,231.86,231.62,232.36,233.37,234.04,234.44,235.12,235.0,235.52,235.58,235.98,259.62,235.09,234.72,238.53,235.64,236.16,236.53,237.94,236.9,237.76,237.73,237.27,236.78,236.96,236.72,236.81,237.33,237.24,236.44,236.41,235.7,235.49,234.41,232.57,232.48,234.01,235.33,239.42,246.97,241.66,260.14,250.96,237.91,238.68,238.25,238.34,237.94,237.94,236.53,235.52,234.66,234.14,233.95,233.46,235.7
1563901156530,181.77,182.78,182.78,182.53,182.9,183.15,183.05,183.15,182.9,182.5,181.95,182.04,181.89,179.83,177.99,227.14,184.87,173.05,168.96,165.37,166.97,164.91,162.49,159.02,157.76,156.59,156.53,155.36,155.95,155.79,157.21,157.18,158.56,158.4,159.39,159.82,160.89,161.84,162.06,163.22,163.16,164.48,164.36,165.71,165.92,167.0,168.26,168.17,169.52,169.42,170.35,171.48,171.79,173.02,173.08,174.18,174.18,175.2,175.63,176.36,176.61,177.99,177.87,178.36,178.57,179.49,179.89,212.25,182.75,181.34,181.7,181.73,181.58,238.0,237.97,238.56,239.2,239.26,239.11,240.12,239.29,239.54,239.63,239.29,239.54,239.11,237.21,236.07,234.17,231.01,251.17,235.86,229.78,230.97,220.63,223.79,223.15,223.82,272.54,219.16,215.53,216.88,216.27,217.25,217.47,217.56,217.44,218.6,219.71,219.71,219.68,220.57,220.02,221.58,221.64,222.1,222.1,222.9,224.01,224.41,224.31,225.39,225.17,225.26,225.76,226.95,228.43,228.64,229.13,229.32,230.3,231.25,232.36,231.93,233.09,232.66,234.75,234.11,240.34,234.32,234.47,235.12,235.79,236.38,237.27,237.54,236.56,236.72,236.62,236.35,236.84,236.93,236.32,236.38,235.92,236.22,235.58,235.12,233.77,234.75,236.07,237.94,245.37,249.85,242.39,270.12,242.55,242.43,242.46,242.89,240.8,241.01,239.72,238.28,236.35,234.87,234.14,232.45,231.86,231.71
1563901219278,189.69,190.15,190.02,190.48,190.61,190.82,190.88,190.85,190.82,189.99,189.96,189.69,188.7,187.75,186.86,185.85,272.51,187.29,181.73,173.66,171.6,169.03,171.36,170.47,169.58,167.98,167.8,167.74,167.74,168.04,167.71,168.17,168.32,169.33,169.58,169.67,170.74,172.1,172.31,173.35,174.74,174.49,175.53,175.96,177.1,176.95,177.81,179.19,179.49,180.66,181.46,181.67,182.66,182.62,183.67,183.82,183.98,185.2,185.17,185.26,186.37,186.28,186.65,186.98,187.84,187.66,187.75,231.4,189.84,189.41,189.59,189.26,189.41,241.26,241.2,241.11,241.11,241.29,240.92,240.46,240.4,240.4,240.74,239.2,239.6,238.86,238.93,237.42,235.86,233.43,301.7,234.2,232.23,220.63,216.33,217.38,219.74,217.71,290.44,225.3,216.88,217.38,217.25,217.44,217.96,217.5,220.91,219.71,219.55,220.41,220.75,221.89,221.15,221.8,221.73,223.09,222.66,223.42,224.74,224.37,226.37,224.56,225.36,227.2,226.25,227.75,228.03,227.75,228.67,230.58,230.48,230.94,230.67,232.63,233.58,233.58,233.68,244.39,234.81,271.9,235.12,234.41,235.52,236.68,236.56,237.67,237.42,239.66,240.98,239.6,239.6,240.21,241.14,241.14,240.98,240.86,239.88,239.91,240.77,241.84,241.07,227.97,222.56,244.91,247.37,241.11,292.13,243.32,243.56,244.17,244.24,244.64,243.25,243.07,240.83,240.21,239.97,239.82,237.94,238.37
1563901282330,189.99,190.24,190.54,191.07,191.59,191.77,191.25,190.45,190.33,189.13,189.01,189.04,189.13,186.25,184.53,184.13,183.02,234.93,177.1,175.23,172.74,171.94,171.97,170.1,169.03,168.01,168.04,168.1,168.14,168.07,168.04,168.14,168.04,168.32,168.75,169.73,169.76,170.68,171.85,171.7,171.91,173.14,174.67,174.77,174.58,175.72,176.06,176.91,177.28,178.17,178.7,179.62,179.59,179.83,180.66,180.66,181.92,181.86,183.21,183.05,183.61,183.91,184.07,185.11,185.2,185.57,186.4,186.31,186.25,204.79,188.4,187.87,187.81,187.87,241.69,242.76,242.67,242.18,242.12,243.01,242.98,242.76,243.01,243.1,242.98,243.25,242.95,241.32,238.8,238.96,236.47,275.61,241.32,232.66,234.11,226.31,229.32,227.75,240.52,302.13,228.09,223.51,223.55,225.02,225.3,226.55,226.34,227.08,227.63,227.94,228.09,228.95,229.13,229.72,230.64,230.91,231.19,231.99,232.97,233.28,233.55,233.4,233.8,234.2,236.07,236.1,237.36,236.99,236.93,236.68,238.83,239.11,238.86,239.91,239.88,240.18,270.61,240.21,239.26,243.87,240.18,240.77,240.77,240.8,241.57,241.5,242.33,239.02,239.08,239.05,238.96,239.11,238.65,237.97,237.85,237.67,236.78,235.52,235.18,234.44,234.04,235.36,236.65,241.38,245.0,243.78,297.07,247.34,241.35,242.21,242.27,242.24,240.28,240.25,239.57,238.37,238.93,237.39,237.42,237.15
1563901349146,188.21,188.43,188.83,189.81,189.65,189.65,190.12,190.15,189.72,189.44,189.35,189.29,188.55,188.18,186.74,190.33,261.7,186.37,183.09,176.55,175.35,173.69,172.62,170.84,169.58,168.35,167.06,167.21,166.82,166.88,167.18,167.24,168.44,169.55,169.61,170.5,170.93,171.91,172.16,173.32,173.29,173.63,174.58,174.83,175.81,176.09,177.04,177.44,177.9,178.27,179.55,179.74,179.92,180.72,180.84,181.12,181.3,182.29,182.44,183.15,183.36,183.42,183.91,184.8,184.77,184.65,184.87,244.64,187.54,186.4,186.25,186.25,186.09,242.12,242.24,242.21,243.25,244.21,242.24,243.62,242.76,242.7,242.7,242.73,242.76,241.84,240.68,240.09,238.0,236.56,279.88,246.05,236.81,235.09,226.34,226.83,224.25,297.62,235.86,220.17,220.29,220.63,219.71,220.51,221.18,221.73,221.86,222.81,222.84,223.58,224.31,224.28,224.74,226.52,226.03,226.92,228.33,227.54,228.0,228.55,228.43,230.3,230.02,231.56,231.65,231.68,232.45,233.06,233.58,234.78,234.47,235.3,236.01,236.35,237.21,237.54,241.41,236.59,269.07,237.82,238.22,238.86,238.96,239.85,240.86,240.8,242.15,241.07,241.44,241.44,241.38,241.84,241.72,241.81,240.61,240.83,240.49,239.97,241.87,240.52,242.49,241.9,247.89,246.97,240.86,302.84,244.79,244.17,245.07,244.85,243.56,242.61,243.28,241.84,241.81,240.68,239.69,238.43,237.94,239.08
1563901420279,191.96,192.26,193.09,193.03,193.37,193.4,193.55,193.49,193.34,192.26,192.33,192.2,191.34,190.08,188.03,204.54,236.65,184.9,181.18,175.1,177.01,178.14,177.34,176.15,174.8,173.94,173.94,173.05,173.08,173.42,173.6,173.6,174.03,174.92,175.1,176.12,176.58,177.77,178.63,178.7,179.55,179.55,180.66,180.78,181.61,181.86,182.78,183.3,183.48,184.5,184.37,184.8,186.03,185.97,186.89,186.92,187.23,188.03,188.33,188.09,188.43,188.86,189.07,190.12,190.02,190.12,189.9,190.27,199.94,191.01,190.82,191.07,190.88,243.22,243.01,242.67,242.49,242.7,242.76,242.55,242.67,242.64,243.75,243.62,242.12,241.2,240.12,239.51,237.76,233.58,302.99,235.79,233.4,231.93,224.99,227.23,227.78,262.16,278.62,226.49,224.87,224.96,225.85,225.73,225.42,225.51,226.52,227.14,227.26,227.32,228.15,228.06,229.1,228.98,229.78,230.91,230.36,231.16,232.05,232.2,232.54,233.74,233.92,234.72,235.7,235.76,235.4,236.22,236.62,237.36,237.24,237.15,239.05,238.37,238.34,260.97,238.74,244.17,240.06,240.28,239.45,241.01,241.23,241.11,241.81,241.07,242.15,242.3,242.21,242.15,242.18,242.49,243.07,241.96,241.01,241.01,240.49,240.74,240.89,241.44,242.3,239.45,248.04,248.84,246.02,296.95,246.17,246.32,246.75,245.62,245.13,244.42,243.16,242.24,241.14,240.68,240.55,241.11,240.4,240.49
1563901484037,188.92,189.04,190.12,190.12,190.27,190.48,190.7,190.67,190.73,190.3,189.99,190.33,189.96,189.84,188.73,195.4,247.55,188.06,183.76,173.57,172.1,178.11,180.17,178.36,176.42,176.15,175.81,175.2,175.1,175.23,175.32,175.07,175.44,176.36,176.64,178.08,177.71,179.25,179.09,180.17,180.48,181.43,181.67,182.62,182.81,182.9,183.7,183.98,185.11,185.66,185.54,186.65,186.58,186.89,187.26,187.97,188.09,188.52,188.7,189.07,189.56,189.44,190.54,190.42,190.7,190.85,191.1,211.63,192.23,191.9,191.74,192.05,192.02,242.76,243.41,243.87,243.84,243.62,244.54,244.54,244.51,244.57,244.45,244.45,243.75,243.04,242.79,241.81,240.64,239.88,286.85,242.76,235.3,225.2,219.31,221.77,228.67,228.09,288.44,249.27,225.97,224.74,225.02,226.03,224.68,225.76,227.05,227.2,227.2,227.75,228.73,229.69,229.44,229.78,230.3,231.34,231.16,232.26,231.9,233.43,233.52,233.58,234.5,234.78,234.78,235.76,236.47,236.62,236.99,236.9,238.31,237.42,237.82,239.23,238.86,239.82,239.75,255.44,239.2,261.77,239.75,241.07,240.89,241.84,241.26,241.5,241.66,243.87,243.56,243.65,243.41,243.68,244.48,244.64,243.59,243.1,242.55,242.03,241.6,242.7,244.02,228.4,227.72,249.33,250.31,244.79,306.95,247.18,246.14,245.68,245.71,244.48,244.14,243.47,242.7,241.84,240.89,241.11,240.8,241.14
1563987126304,178.05,178.36,178.63,178.45,178.88,179.16,179.37,179.37,178.91,179.0,179.03,179.09,178.45,176.58,174.58,195.58,180.94,169.3,165.19,163.44,166.63,164.45,161.17,158.0,155.79,154.41,153.09,152.11,151.9,151.9,151.9,152.23,152.69,153.68,153.8,154.75,155.03,156.29,156.62,157.91,157.82,158.8,160.03,160.34,161.11,161.35,162.82,162.98,163.99,164.24,165.4,165.77,166.54,167.71,168.17,168.99,170.04,170.25,171.39,171.51,172.4,173.72,173.6,174.61,174.77,175.84,175.81,176.98,182.62,178.45,178.57,178.51,178.94,236.35,235.79,236.81,236.65,237.73,237.85,238.65,238.34,238.22,238.28,238.37,237.15,237.33,237.36,236.07,232.76,228.0,245.53,226.62,230.58,229.62,226.28,227.69,223.64,240.31,246.35,217.74,216.82,217.81,217.68,218.79,218.7,219.09,219.59,220.14,220.57,220.69,220.97,221.95,221.83,222.26,223.48,223.73,223.67,224.8,224.87,225.79,225.26,225.57,226.43,226.52,227.26,227.75,227.81,228.7,229.38,229.41,229.62,230.08,230.97,231.16,231.96,240.68,231.99,231.96,231.56,231.77,232.48,232.45,233.71,233.71,234.14,235.06,239.63,239.36,240.28,239.97,240.95,240.71,240.31,240.58,240.52,240.83,239.57,238.16,238.43,239.97,242.21,243.41,247.77,254.37,246.6,266.83,242.24,239.94,238.34,237.7,236.25,236.53,235.03,233.37,232.08,231.13,229.47,228.67,228.27,226.62
1563987189053,186.95,187.05,187.26,187.72,188.4,188.49,188.64,188.7,188.55,187.75,187.17,187.29,187.35,186.25,185.51,184.07,266.28,185.11,177.9,171.7,168.66,167.06,169.95,170.74,169.79,167.86,167.37,167.31,166.23,166.6,167.46,167.58,167.49,167.83,168.96,168.96,168.93,170.35,171.14,171.08,172.52,172.52,173.6,174.03,174.31,175.2,175.5,175.75,176.79,177.71,177.59,177.99,179.25,179.25,179.55,180.66,180.48,180.75,181.12,181.73,182.01,182.19,182.26,182.5,183.48,183.7,183.42,222.07,184.68,184.99,184.9,184.87,184.77,238.31,238.22,238.37,238.53,238.68,238.59,238.74,237.82,237.97,237.15,236.22,236.25,234.87,234.72,234.75,232.2,230.94,291.42,229.29,224.56,214.8,210.47,212.95,215.87,215.07,268.58,218.51,213.42,212.37,213.02,212.37,212.8,213.23,214.31,214.24,215.16,215.56,215.53,215.93,216.02,217.07,216.95,217.68,218.97,219.03,219.68,220.14,221.58,221.21,221.55,222.44,223.36,223.24,224.01,225.42,225.69,227.05,227.54,228.27,229.5,229.75,229.96,230.91,231.83,269.26,233.86,232.82,234.93,234.38,234.41,235.4,235.3,236.59,237.33,243.9,244.94,246.23,246.51,247.15,246.05,246.72,247.21,245.37,246.08,246.82,246.94,248.75,248.23,229.78,219.19,235.61,250.62,244.54,269.38,243.93,243.44,242.06,242.06,241.41,240.18,239.08,238.34,238.47,237.64,237.21,236.13,235.92
1563987251868,189.1,189.5,189.44,189.38,189.81,189.84,189.9,189.65,188.52,188.18,188.37,188.06,187.51,186.34,185.3,183.21,179.83,249.76,175.41,173.38,170.99,173.14,174.74,173.29,171.05,170.53,169.88,168.9,169.03,169.03,169.15,168.87,169.15,169.03,169.95,170.38,170.35,171.54,171.51,172.62,172.68,173.14,174.0,174.24,175.26,175.47,176.45,176.3,177.47,177.62,177.99,178.82,179.31,180.11,180.2,180.41,181.67,181.58,181.67,182.01,183.15,183.21,183.64,183.76,183.73,184.62,184.77,185.14,185.14,202.12,186.86,187.01,186.83,187.17,238.31,239.48,239.63,239.54,239.54,239.91,240.09,240.28,240.77,240.92,240.71,240.77,240.0,239.69,238.83,236.65,232.17,283.59,231.31,230.08,228.21,227.41,228.73,226.77,269.01,271.28,223.85,221.86,223.02,223.67,223.67,223.39,223.05,224.01,225.14,225.69,225.73,225.94,226.92,227.38,227.54,228.24,228.21,228.12,228.3,229.62,229.56,230.7,231.44,230.51,230.61,231.8,231.86,233.06,233.46,232.63,234.17,233.55,235.3,235.3,235.43,235.43,244.82,234.9,236.16,237.27,236.29,237.24,237.27,237.57,238.86,238.0,238.56,240.68,241.38,241.47,241.47,241.57,241.41,242.3,241.44,241.44,240.55,239.79,237.7,239.29,241.75,245.4,241.14,258.2,253.26,245.96,306.03,246.66,243.59,242.61,241.72,241.57,240.31,239.32,239.42,238.19,237.88,236.84,237.67,237.42
