,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
1563852700006,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.1,0.12,0.12,0.15,0.2,0.2,0.26,0.33,0.33,0.42,0.52,0.52,0.63,0.75,0.75,0.93,1.12,1.12,1.27,1.42,32.77,32.77,33.98,35.2,35.2,36.43,37.67,37.67,38.9,40.12,40.12,41.33,42.53,42.53,43.7,44.83,44.83,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,45.96,3.21,4.14,4.14,5.09,6.05,6.05,7.02,8.0,8.0,9.0,10.02,10.02,11.04,12.09,12.09,13.15,14.23,14.23,15.34,16.44,16.44,17.56,18.69,18.69,19.81,20.99,20.99,22.24,23.48,23.48,24.68,25.88,25.88,27.09,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,64.63,47.14
1563852763621,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.08,0.11,0.14,0.14,0.19,0.25,0.25,0.32,0.4,0.4,0.5,0.6,0.6,0.72,0.86,0.86,1.01,1.17,1.17,1.33,1.49,31.84,33.07,33.07,34.31,35.56,35.56,36.82,38.08,38.08,39.34,40.61,40.61,41.87,43.13,43.13,44.36,45.57,45.57,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,47.15,3.02,4.03,4.03,5.05,6.08,6.08,7.13,8.21,8.21,9.29,10.39,10.39,11.49,12.6,12.6,13.72,14.86,14.86,16.0,17.17,17.17,18.34,19.52,19.52,20.76,21.99,21.99,23.18,24.39,24.39,25.6,26.81,26.81,28.03,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,63.39,48.34
1563852826691,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,0.09,0.09,0.12,0.17,0.17,0.24,0.31,0.31,0.4,0.49,0.49,0.6,0.72,0.72,0.84,1.59,1.59,2.36,2.52,2.52,2.68,32.23,33.46,34.72,34.72,36.0,37.27,37.27,38.53,39.8,39.8,41.07,42.35,42.35,43.61,44.84,44.84,46.04,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,47.31,2.97,2.97,3.93,4.91,4.91,5.89,6.9,6.9,7.92,8.96,8.96,10.03,11.12,11.12,12.22,13.34,13.34,14.47,15.62,15.62,16.77,17.94,17.94,19.13,20.42,20.42,21.71,23.0,23.0,24.29,25.51,25.51,26.72,27.95,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,64.44,48.51
1563900695029,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.17,0.17,0.17,27.53,28.67,28.67,29.82,30.98,30.98,32.14,33.3,33.3,34.46,35.62,35.62,36.77,37.89,37.89,39.0,40.07,40.07,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,41.42,2.03,2.03,2.73,3.44,3.44,4.16,4.9,4.9,5.66,6.44,6.44,7.23,8.04,8.04,8.86,9.7,9.7,10.55,11.43,11.43,12.32,13.25,13.25,14.2,15.42,15.42,16.67,17.68,17.68,18.69,19.7,19.7,20.73,21.78,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,53.57,42.49
1563900757696,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.07,0.09,0.09,0.12,0.16,0.16,0.22,0.31,0.31,0.41,0.51,0.51,28.31,28.31,29.52,30.73,30.73,31.96,33.19,33.19,34.43,35.68,35.68,36.94,38.19,38.19,39.42,40.61,40.61,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,41.75,2.48,3.44,3.44,4.4,5.37,5.37,6.37,7.37,7.37,8.38,9.42,9.42,10.46,11.5,11.5,12.54,13.6,13.6,14.69,15.78,15.78,16.88,18.0,18.0,19.15,20.28,20.28,21.39,22.51,22.51,23.64,24.77,24.77,25.92,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,58.61,42.85
1563901156530,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.34,0.68,0.71,0.71,0.74,26.43,27.61,28.79,28.79,29.97,31.15,31.15,32.34,33.53,33.53,34.72,35.9,35.9,37.08,38.23,38.23,39.32,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,40.57,1.9,1.9,2.72,3.56,3.56,4.4,5.27,5.27,6.15,7.05,7.05,7.97,8.88,8.88,9.81,10.77,10.77,11.76,12.77,12.77,13.79,14.83,14.83,15.88,16.96,16.96,18.05,19.14,19.14,20.24,21.35,21.35,22.48,23.63,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23,55.23
1563901219278,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.12,0.12,0.16,0.21,0.21,0.28,0.36,0.36,0.45,0.55,0.55,0.67,0.8,0.8,0.94,1.09,1.09,1.25,1.43,1.43,1.62,1.81,1.81,31.71,31.71,32.94,34.18,34.18,35.4,36.63,36.63,37.83,39.04,39.04,40.26,41.45,41.45,42.63,43.78,43.78,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,44.95,3.22,4.07,4.07,4.91,5.78,5.78,6.66,7.57,7.57,8.51,9.46,9.46,10.41,11.38,11.38,12.36,13.37,13.37,14.38,15.4,15.4,16.44,17.52,17.52,18.66,19.82,19.82,20.97,22.12,22.12,23.23,24.36,24.36,25.5,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45,60.45
1563901282330,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.13,0.13,0.15,0.2,0.2,0.26,0.33,0.33,0.42,0.52,0.52,0.63,0.75,0.75,0.87,1.04,1.04,1.21,1.36,29.18,30.4,31.64,31.64,32.89,34.14,34.14,35.4,36.66,36.66,37.92,39.18,39.18,40.42,41.63,41.63,42.79,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,44.32,3.84,3.84,4.84,5.86,5.86,6.89,7.95,7.95,9.02,10.09,10.09,11.19,12.31,12.31,13.43,14.56,14.56,15.71,16.88,16.88,18.06,19.24,19.24,20.43,21.63,21.63,23.15,24.67,24.67,25.88,27.1,27.1,28.32,29.56,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93,62.93
1563901349146,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.11,0.13,0.13,0.17,0.22,0.22,0.29,0.36,0.36,0.45,0.54,0.54,0.64,0.76,0.76,0.9,1.03,1.03,34.46,35.71,36.96,36.96,38.21,39.47,39.47,40.72,41.98,41.98,43.24,44.49,44.49,45.73,46.94,46.94,48.12,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,49.7,3.24,4.15,4.15,5.08,6.02,6.02,6.98,7.94,7.94,8.92,9.91,9.91,10.92,11.94,11.94,12.97,14.02,14.02,15.09,16.18,16.18,17.28,18.4,18.4,19.97,21.53,21.53,22.69,23.87,23.87,25.05,26.24,26.24,27.44,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,50.89
1563901420279,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,4.68,0.0,0.0,0.0,0.13,0.13,0.15,0.18,0.18,0.23,0.29,0.29,0.37,0.46,0.46,0.57,0.7,0.7,0.84,0.99,0.99,1.15,1.31,1.31,1.49,1.68,1.68,1.88,2.08,2.08,2.89,3.71,3.71,3.93,4.15,33.59,34.84,34.84,36.1,37.36,37.36,38.61,39.87,39.87,41.12,42.38,42.38,43.64,44.86,44.86,46.05,47.17,47.17,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,48.66,6.11,7.09,7.09,8.07,9.08,9.08,10.09,11.13,11.13,12.18,13.25,13.25,14.33,15.44,15.44,16.55,17.67,17.67,18.81,19.95,19.95,21.11,22.27,22.27,23.47,24.72,24.72,25.95,27.14,27.14,28.33,29.55,29.55,30.77,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11,64.11
1563901484037,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,2.08,0.09,0.09,0.09,0.11,0.11,0.16,0.21,0.21,0.29,0.38,0.38,0.48,0.6,0.6,0.74,0.87,0.87,1.03,1.2,1.2,1.37,1.55,1.55,1.74,1.95,1.95,2.15,2.37,2.37,2.62,2.88,2.88,3.12,3.36,32.89,32.89,34.15,35.42,35.42,36.7,38.0,38.0,39.29,40.58,40.58,41.87,43.14,43.14,44.4,45.64,45.64,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,46.84,3.17,4.17,4.17,5.17,6.2,6.2,7.23,8.28,8.28,9.35,10.43,10.43,11.53,12.64,12.64,13.76,14.88,14.88,16.02,17.17,17.17,18.34,19.53,19.53,20.76,21.98,21.98,23.26,24.55,24.55,25.77,26.99,26.99,28.22,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71,63.71
1563987126304,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.49,0.49,0.49,0.49,25.37,25.37,26.49,27.61,27.61,28.74,29.9,29.9,31.06,32.23,32.23,33.39,34.54,34.54,35.67,36.76,36.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,37.76,1.08,1.92,1.92,2.77,3.63,3.63,4.51,5.41,5.41,6.32,7.24,7.24,8.17,9.11,9.11,10.07,11.05,11.05,12.04,13.04,13.04,14.04,15.06,15.06,16.1,17.15,17.15,18.18,19.22,19.22,20.27,21.33,21.33,22.41,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88,53.88
1563987189053,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.08,0.08,0.09,0.12,0.12,0.16,0.2,0.2,0.26,0.33,0.33,0.4,0.48,0.48,0.58,0.68,0.68,31.0,32.16,33.33,33.33,34.5,35.67,35.67,36.83,37.99,37.99,39.14,40.27,40.27,41.38,42.48,42.48,43.54,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,45.17,3.05,3.79,3.79,4.55,5.33,5.33,6.12,6.94,6.94,7.78,8.63,8.63,9.5,10.38,10.38,11.28,12.2,12.2,13.16,14.14,14.14,15.13,16.13,16.13,17.18,18.25,18.25,19.5,20.76,20.76,21.86,22.97,22.97,24.09,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61,55.61
1563987251868,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.09,0.11,0.11,0.15,0.18,0.18,0.24,0.3,0.3,0.38,0.46,0.46,0.56,0.66,0.66,0.79,0.95,0.95,1.08,27.44,28.62,28.62,29.81,31.0,31.0,32.19,33.4,33.4,34.6,35.8,35.8,37.02,38.22,38.22,39.39,40.49,40.49,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,41.76,3.75,4.7,4.7,5.65,6.62,6.62,7.58,8.56,8.56,9.56,10.57,10.57,11.58,12.61,12.61,13.65,14.69,14.69,15.76,16.85,16.85,17.96,19.07,19.07,20.19,21.31,21.31,22.42,23.54,23.54,24.68,25.84,25.84,27.02,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4,60.4
1563987323064,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.08,0.1,0.1,0.14,0.18,0.18,0.25,0.34,0.34,0.43,0.54,0.54,0.65,0.78,0.78,0.91,1.29,1.29,1.68,1.84,1.84,2.01,30.55,30.55,31.76,32.99,32.99,34.21,35.44,35.44,36.68,37.91,37.91,39.15,40.39,40.39,41.6,42.79,42.79,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,43.95,2.42,3.35,3.35,4.3,5.26,5.26,6.23,7.21,7.21,8.21,9.21,9.21,10.23,11.27,11.27,12.32,13.39,13.39,14.48,15.58,15.58,16.68,17.79,17.79,19.01,20.23,20.23,21.45,22.69,22.69,23.86,25.03,25.03,26.22,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,62.55,45.11
1563987391692,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.11,0.11,0.14,0.18,0.18,0.23,0.3,0.3,0.39,0.48,0.48,0.59,0.71,0.71,0.84,0.97,0.97,1.12,1.28,1.28,1.44,1.6,1.6,1.9,2.22,2.22,2.41,30.31,31.55,31.55,32.8,34.05,34.05,35.3,36.56,36.56,37.81,39.05,39.05,40.27,41.47,41.47,42.64,43.77,43.77,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,45.07,3.92,4.9,4.9,5.89,6.9,6.9,7.93,8.96,8.96,10.01,11.07,11.07,12.14,13.23,13.23,14.32,15.43,15.43,16.56,17.7,17.7,18.85,20.0,20.0,21.21,22.42,22.42,23.58,24.75,24.75,25.94,27.15,27.15,28.36,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32,61.32
1563987874293,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.08,0.11,0.16,0.16,0.22,0.29,0.29,0.37,0.46,0.46,0.56,0.82,0.82,1.1,1.24,1.24,27.19,27.19,28.38,29.58,29.58,30.79,32.0,32.0,33.23,34.45,34.45,35.67,36.88,36.88,38.09,39.27,39.27,40.4,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,41.63,2.17,2.17,3.12,4.08,4.08,5.04,6.02,6.02,7.02,8.06,8.06,9.09,10.14,10.14,11.21,12.28,12.28,13.36,14.44,14.44,15.53,16.65,16.65,17.78,18.93,18.93,20.07,21.21,21.21,22.36,23.52,23.52,24.67,25.83,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,58.45,42.76
1563987936794,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.1,0.13,0.13,0.18,0.23,0.23,0.29,0.36,0.36,0.44,0.54,0.54,0.79,1.06,1.06,1.18,1.3,30.74,31.97,33.22,33.22,34.46,35.72,35.72,36.96,38.2,38.2,39.45,40.69,40.69,41.92,43.12,43.12,44.27,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,45.71,3.0,3.89,3.89,4.8,5.73,5.73,6.68,7.65,7.65,8.64,9.64,9.64,10.66,11.69,11.69,12.73,13.8,13.8,14.9,16.02,16.02,17.13,18.26,18.26,19.43,20.62,20.62,21.9,23.19,23.19,24.38,25.57,25.57,26.77,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,62.35,46.87
