id,maximum,minimum,mean,peak_to_peak,trimmed_mean,variance,standard_deviation,mean_abs_deviation,median_abs_deviation,crest_factor,Peak2RMS,skewness,kurtosis,shape_factor,rms,mean_frequency,frequency_center,rms_frequency,sd_frequency,largest_freq_amp,largest_freq_idx,largest_sideband_amp,sideband_index,sideband_level_factor,figure_of_merit,cluster_id
1562904631274,277.51,156.96,210.86682539682545,434.47,216.731894736842,957.9333528848578,30.950498427082845,28.121530192323853,26.519206349206343,1.302092743970322,1.302092743970322,-0.3795133218649589,1.718455089270027,1.0107144130311811,213.126139658701,2.9320001950556827,9.734958327570954,24.664028129155827,19.818647234522512,3.658542860744762,4.040404040404041,2.1974511750467447,6.0606060606060606,0.010310566214757752,0.01090158712475062,0
1562904694247,301.89,165.07,214.58629629629644,466.96,219.84515789473681,877.2330085048013,29.61811959771925,26.866913580246873,24.85973544973545,1.3936343654864651,1.3936343654864651,-0.26258658521407785,1.9729355645498452,1.0094804121832308,216.62066283405807,2.962252816603727,10.009379215940507,24.934561835660478,20.15877997975743,3.5185188665048908,4.040404040404041,2.147870931093216,9.090909090909092,0.009915355732885874,0.011513726054884488,3
1562904757256,300.54,161.81,214.1124338624339,462.35,219.41936842105264,967.4297993673192,31.103533551146874,27.738865653257193,26.037142857142857,1.3890750339946596,1.3890750339946596,-0.16175263033396975,2.2225440924045183,1.0104962079400779,216.3598024908102,3.0528409893822563,11.301282398838316,26.907497652259806,20.11045156137948,3.5635463123660185,4.040404040404041,2.2328793482895946,9.090909090909092,0.010320213471189664,0.01142528835045623,0
1562904824547,320.4,162.55,214.5748677248679,482.95,220.15452631578944,1001.012294823773,31.638778339622608,28.56487276392036,26.5068253968254,1.4772133375870915,1.4772133375870915,-0.13727433309092646,2.352824248467537,1.0108121039874791,216.89487350780857,3.0451217595480977,10.660813903746194,25.75885105121037,20.159080309244192,3.8032227774739034,4.040404040404041,2.7107471461650743,9.090909090909092,0.012497977026033686,0.011908622069232495,0
1562904887535,303.82,161.75,215.09015789473682,465.57,220.38729166666667,1048.574239448754,32.38169605577747,29.392228254847673,27.695631578947328,1.3967835067083625,1.3967835067083625,-0.2391345883110137,1.8762492554074492,1.0112690662798272,217.51402314019109,3.01912766329494,9.58789636186191,24.30997953669701,20.326388552497264,4.2546944706093,4.040404040404041,2.5021616672630973,9.090909090909092,0.011503449897804592,0.011392285193503928,0
1562904950590,312.88,163.22,216.2778306878307,476.1,221.4536842105264,1020.0694370930263,31.93852590670124,28.762602950645274,27.02989417989417,1.4311371541795723,1.4311371541795723,-0.21000264480586728,2.0064313436057946,1.0108449397428143,218.62335072934684,3.0167256681179406,9.386820931356091,23.6726470848194,20.326925887142266,4.061631981861302,4.040404040404041,2.5496517896613256,9.090909090909092,0.011662303139877152,0.011647276149553864,0
1562905013659,309.47,165.89,217.31206349206352,475.36,222.34905263157899,923.2100100277156,30.38437114747836,27.601254724111858,25.96132275132276,1.4103619682743918,1.4103619682743918,-0.22981820201359754,1.9348087266783125,1.0097273755910434,219.42593955411547,3.0089639999320137,9.960780388797724,24.83721331063818,20.41591660879337,3.7279783855656916,4.040404040404041,2.5041024275145487,9.090909090909092,0.011412062004168744,0.01157382721748501,3
1562932475318,247.92,143.64,196.2177894736842,391.56,201.87114583333332,973.7822709030464,31.205484628556032,28.739143490304734,25.862105263157897,1.2478126274780794,1.2478126274780794,-0.4417611721446797,1.6254823101023297,1.0125670903947015,198.68367617104855,2.6077430778348365,6.352127405169845,19.20727872395435,18.576117248139948,4.082231782621151,4.040404040404041,2.6136789196433843,6.0606060606060606,0.013154975637722973,0.010502830099100408,0
1562932538679,290.38,158.8,203.70094736842103,449.18,207.13947916666663,800.6845885761778,28.296370590168944,25.191981163434896,23.362631578947358,1.4119633228831372,1.4119633228831372,-0.15653981356814822,2.0548676828675654,1.0096020795641707,205.6569000723496,2.8402888673411884,9.62661384562046,24.459404908974058,19.236552855209354,4.636192532229625,4.040404040404041,2.796792380451492,6.0606060606060606,0.013599312152753385,0.0116057646942706,3
1562933642724,242.49,143.21,197.0056842105263,385.7000000000001,203.38531250000003,1011.3448455844873,31.80164847275196,29.32373628808864,26.09094736842107,1.21514782117967,1.21514782117967,-0.4793410909933914,1.628018849903031,1.0129452306478894,199.55596823157686,2.6329337861752697,6.291508417188886,18.947696697323185,18.652221082035283,4.583885216442173,4.040404040404041,2.766382592360128,6.0606060606060606,0.01386269033632635,0.01030427120991433,0
1562933706000,268.06,154.44,203.98610526315792,422.5,208.42447916666663,890.9582806204993,29.848924279117647,26.835615512465388,24.13821052631579,1.300262268558593,1.300262268558593,-0.2918348588735182,1.8360784061306723,1.0106492709227048,206.15840856257267,2.886867746639212,10.130103159650384,25.085535148560506,19.267380455071017,4.194620708276888,4.040404040404041,2.7131002374528776,6.0606060606060606,0.01316026960224329,0.010901155290246808,3
1562933769165,288.99,162.85,207.56100529100527,451.84,210.52357894736843,811.7434958147867,28.49111257593825,25.38044847568659,23.49158730158732,1.379379054418228,1.379379054418228,-0.09536859520192832,2.0641908771732638,1.009377041771401,209.507313507733,2.8553342844946537,9.347320186103504,23.692074557076424,19.499031898484233,4.461908789710058,4.040404040404041,2.56229689625957,9.090909090909092,0.012230107165996354,0.011518000827448449,3
1562933832456,297.47,159.6,207.28631578947383,457.07000000000005,210.97458333333336,903.8658222160657,30.064361330586514,26.692825484764494,24.512421052631588,1.4202082074788247,1.4202082074788247,-0.12116247349850258,2.157646481876508,1.0104632490043637,209.4552041267761,2.9943005197780144,11.469888555883504,26.984172915929577,19.56829282633611,4.120830753629189,4.040404040404041,2.4384189997856427,9.090909090909092,0.011641720767700528,0.011605356435543,3
1562933899929,303.73,161.96,208.20505263157898,465.69000000000005,211.195,952.6261123656512,30.864641782558426,27.472198337950125,25.03126315789473,1.4430326932420243,1.4430326932420243,0.01093938314772665,2.328670511013765,1.0109280686990378,210.48033175022368,3.0497530158112567,11.72119215721107,27.13549498400577,19.653046065747702,4.558169937560662,4.040404040404041,2.786038876625556,9.090909090909092,0.013236575852283149,0.011772048607951271,3
1562933963205,279.39,166.26,208.74894736842103,445.65,211.27541666666667,767.0552346814404,27.69576203467672,24.799634349030494,22.511157894736822,1.3267755169689508,1.3267755169689508,-0.118040582615734,1.917348302418524,1.0087629304409695,210.57819987383613,2.9554226491090274,10.898459718541618,26.09075658275043,19.69817422184153,4.146410990392494,4.040404040404041,2.5578029899374104,9.090909090909092,0.012146570687136031,0.011236110865986084,3
1563163743835,286.6,163.38,207.96142857142857,449.98,210.99389473684207,824.7967466364328,28.719274827830052,25.68532123960695,23.410846560846572,1.3651837138696266,1.3651837138696266,-0.10173878774569048,2.0240290512226595,1.0094906371150063,209.9351150239183,2.9633084021123968,11.170627217185107,26.50613400001947,19.522663824789266,4.024253220442902,4.040404040404041,2.6752070085625173,9.090909090909092,0.012743018280947071,0.011448500701315442,3
1563250148633,246.39,152.51,201.4585714285714,398.9,206.0995789473684,902.3818651549507,30.039671522088103,27.77245653817083,24.903386243386244,1.2096567495856922,1.2096567495856922,-0.38242047478592506,1.5518297037794335,1.0110559155569232,203.68588038250408,2.642599707617098,6.466394116927508,19.62860654269133,18.96024353411275,4.518311874310276,4.040404040404041,2.731406828817122,6.0606060606060606,0.013409897748865956,0.010476506388462764,3
1563250211765,282.12,157.97,206.05423280423287,440.09,210.02684210526309,893.5618254696118,29.89250450312941,27.041999944010506,24.863227513227486,1.3549702616018675,1.3549702616018675,-0.22898581291242234,1.8407358145195485,1.0104680155173071,208.2112117106343,2.8005159923926364,8.634315453783017,22.89122715816184,19.37317650134115,4.390972464112451,4.040404040404041,2.620821095703424,9.090909090909092,0.012587319742155684,0.011300512912689291,3
1563250274593,275.12,164.02,208.50349206349208,439.14,211.7410526315789,794.4956587049634,28.186799369651087,25.48495170907868,23.70185185185184,1.3076039444819143,1.3076039444819143,-0.2273308206718773,1.72684079677028,1.0090962861013488,210.4000994804319,2.809590149567468,8.77506308476923,23.276426919616032,19.593290535989553,3.72678246104661,4.040404040404041,2.4176049377686275,9.090909090909092,0.011490512332164913,0.011143660187641027,3
1563250342275,293.66,162.43,208.5483157894738,456.09,211.16739583333333,919.9083276897504,30.329990565276322,27.108495290858702,25.429894736842108,1.3934555551512855,1.3934555551512855,-0.0370717726955643,2.059655989908653,1.010520169624686,210.74227944652148,2.989156973025392,11.088270750684808,26.467031681228065,19.69141207570591,4.21548525206776,4.040404040404041,2.739027377291896,9.090909090909092,0.012997047315258626,0.011510395924912507,3
1563250405438,293.94,162.43,208.29962962962966,456.37,211.84105263157898,875.4369136194396,29.587783181905323,26.508395061728397,24.307619047619067,1.3971161548392053,1.3971161548392053,-0.08702998468765928,2.1249027685389024,1.0100379172144367,210.3905240676497,2.9666098324652754,11.176786180655649,26.61965544935821,19.56010442820839,4.278483867485816,4.040404040404041,2.75663002878113,9.090909090909092,0.01310244385291209,0.01159222457067975,3
1563421668558,241.96,143.51,199.12597883597888,385.47,206.3506315789473,1126.4260039360604,33.562270542024734,31.64959211668209,28.442645502645497,1.1982097354135754,1.1982097354135754,-0.4836726294304575,1.4700727697870344,1.0141047298057542,201.93459696476663,2.574058297673444,5.255601998510043,16.978956442567803,18.77499212034822,3.4447407600449447,4.040404040404041,2.468053446543049,9.090909090909092,0.01222204359054765,0.010242379329137038,0
1563421731360,258.66,155.7,203.23021164021165,414.36,208.3150526315789,849.4888962515055,29.14599279920836,26.82481509476219,24.016190476190484,1.2598537707750193,1.2598537707750193,-0.3993792199914731,1.6202761038638482,1.0102314012042437,205.30954147232598,2.7421706451015075,8.373153999431128,22.73836995513195,19.108244572239663,3.459477166725885,4.040404040404041,2.2591743675673377,6.0606060606060606,0.01100374756753259,0.01078767243652844,3
1563421794988,279.23,165.46,208.46352631578947,444.69000000000005,211.18979166666668,796.0946112493071,28.215148612922587,25.46747756232688,24.09826315789473,1.3273640406374618,1.3273640406374618,-0.1638488041392831,1.7540686065202793,1.0091179893813256,210.36429453513057,2.8830788222974153,10.076042715344226,25.069583098791018,19.68477864412381,3.249083594869662,4.040404040404041,2.370387392704012,9.090909090909092,0.011268011988166366,0.011227257475559908,3
1563422842665,235.49,139.98,194.80391534391543,375.47,201.70105263157902,1135.8426926065906,33.70226539279801,31.6628129111727,28.0199470899471,1.1911616424042886,1.1911616424042886,-0.4710030128911734,1.4843811603640142,1.0148552163562443,197.69776965339275,2.610481418725508,6.058317343818784,18.51191208920245,18.36165594999155,4.004041273222717,4.040404040404041,2.8260910416501988,6.0606060606060606,0.014295007205215073,0.010198017596856313,0
1563422905754,269.59,156.32,204.7830687830688,425.91,209.6254736842105,908.1699588365401,30.135858355728644,27.760433358528594,25.015978835978824,1.3024389590005745,1.3024389590005745,-0.3378419968163382,1.6570121164521077,1.0107700231324783,206.9885871710024,2.79105744931206,8.782985738538772,23.230040013215717,19.255505346604476,3.728727827134645,4.040404040404041,2.52926576067327,9.090909090909092,0.0122193488792874,0.011004288962381148,3
1563422973094,276.19,160.64,206.23190476190476,436.83,210.00010526315785,833.6917826152683,28.87372131567506,26.186848072562352,23.793333333333322,1.3262848871037465,1.3262848871037465,-0.21689408585917472,1.82731567465096,1.0097532884163036,208.24334400969127,2.9082381957106525,10.580341648995386,25.855235521686634,19.367566852589047,3.4439672031928645,4.040404040404041,2.710048984539325,9.090909090909092,0.01301385644485811,0.01120714005884884,3
1563423040821,295.93,161.9,207.12347368421044,457.83,210.959375,828.9914005650975,28.79221076202898,26.00122770083106,23.59136842105262,1.4151536689747677,1.4151536689747677,-0.17242160026400105,2.0570019179036043,1.009615644096676,209.11509929122508,2.85727724053617,9.352775906966416,23.883738927692328,19.564248975203334,3.6657174633919065,4.040404040404041,2.621056353951741,9.090909090909092,0.012534036819127608,0.011633792810085829,3
1563423103901,308.24,168.47,209.52910526315785,476.71,211.49885416666663,790.807119725762,28.12129299526894,24.560585041551256,22.575631578947373,1.4580352127565082,1.4580352127565082,0.18397680172815514,2.7613176547976703,1.008966216478876,211.40778857957255,3.0653011510537147,12.428688773804257,28.193423872365656,19.759164693602226,4.321811421659357,4.040404040404041,2.520114944673331,9.090909090909092,0.011920634341836349,0.011974470071109331,3
1563423167102,302.78,162.33,208.87463157894746,465.11,211.75354166666668,985.7831974958444,31.397184547278194,27.91955900277007,25.874736842105303,1.433473540568901,1.433473540568901,0.037204468263943406,2.3148265405771653,1.0112343343068249,211.22119901832025,3.0902268141360505,12.210671082355454,27.832524482411863,19.714682913147627,4.060389690330031,4.040404040404041,2.9021733504440386,9.090909090909092,0.013739971953252286,0.011719696881886841,0
1563515133067,254.24,151.77,201.2258730158729,406.01,206.91210526315788,890.2006221214402,29.836230025280344,27.685109599395336,24.53783068783068,1.2497923606050714,1.2497923606050714,-0.4371388800551225,1.5831545856718248,1.0109325819674255,203.4257913665858,2.660745027193706,6.85494617819103,20.24573820866097,18.93419462426729,3.5345925745788653,4.040404040404041,2.6126254107058475,6.0606060606060606,0.012843137505596505,0.010675570820018784,3
1563515211674,289.98,149.53,203.70656084656085,439.51,210.11,1066.7121368494722,32.660559346855536,29.55663895187706,26.17280423280425,1.4055669831439934,1.4055669831439934,-0.3383509221483396,1.9800175939283744,1.0127715239899258,206.308204075318,2.8786621948980184,9.54888818055037,24.18024611368985,19.158896518477867,3.7567094035953743,4.040404040404041,2.8290491009338288,9.090909090909092,0.01371273194691285,0.011415684039756327,0
1563515374206,250.22,154.47,201.87708994708998,404.69,206.85610526315787,817.1220417961424,28.58534662718195,26.2007457797934,23.46111111111111,1.2272252121803002,1.2272252121803002,-0.3961838047387246,1.6390275597729254,1.0099752124179366,203.89085680162708,2.6573755066987275,7.063817205528013,20.67957010259312,18.98791650615728,3.6663423775928217,4.040404040404041,2.431200350044575,6.0606060606060606,0.011924028316826287,0.010606537531218242,3
1563515444859,286.11,159.42,206.05952631578938,445.53,210.80416666666665,915.1657876703599,30.251707186047536,27.54889916897509,24.625,1.373756683264167,1.373756683264167,-0.22292004011777386,1.9105650271042856,1.0107192143094754,208.2683225388774,2.934257286308957,10.681489803415538,25.848150757073522,19.46121485288255,3.752807157746856,4.040404040404041,2.51514868526939,9.090909090909092,0.0120764821774559,0.01137969585181186,3
1563516830446,232.39,137.41,190.96285714285702,369.8,197.33526315789467,1068.4187706727137,32.68667573603522,30.48855631141346,27.29677248677249,1.1994934647361282,1.1994934647361282,-0.4523880142593096,1.5278894786724229,1.0145434373903417,193.74011349959503,2.5554445140736384,5.83219572935647,17.99461167995747,17.997257513440022,3.862426647418664,4.040404040404041,2.8261589039983352,6.0606060606060606,0.014587370952501491,0.010246043580873098,0
1563516894573,269.78,154.17,203.76835978835976,423.94999999999993,209.22378947368423,934.046992547802,30.56218239176977,28.176439629349666,25.060158730158747,1.3093094506780278,1.3093094506780278,-0.3792093685598747,1.6704090888831828,1.0111851848539453,206.04754655997783,2.7716485827458435,8.716077123795626,23.170513789054365,19.164967547662727,3.5344598721864084,4.040404040404041,2.40429411034103,9.090909090909092,0.011668637411516908,0.01100819428223042,3
1563516957602,286.69,159.69,205.68560846560848,446.38,209.45852631578944,861.109930449875,29.344674652309152,26.433525937123807,23.88507936507936,1.3798541784914726,1.3798541784914726,-0.16484596853238273,1.9833826958983745,1.0101257583145515,207.7683312257127,2.9380994932670745,11.33371525089974,26.902171590825272,19.31425060045288,3.7215019475508178,4.040404040404041,2.3999768458969477,9.090909090909092,0.011551215874616095,0.011482567785941351,3
1563850323049,267.63,129.76,199.6743203883496,397.39,208.84673076923082,1752.8727983245356,41.867323754027254,38.90756998774622,33.851407766990306,1.3118060606958113,1.3118060606958113,-0.5130978770524289,1.56001436188696,1.0217459997738991,204.0164381143681,3.1142713431619047,7.328734212538789,20.138775965457324,20.556546224344014,4.079018776172228,4.040404040404041,3.8792214169927246,7.070707070707071,0.019014259109935545,0.009661120499376286,4
1563850385744,247.77,148.0,205.79578947368424,395.77,213.94583333333333,1123.6304370083112,33.52059720542448,31.25829916897507,28.09357894736842,1.1883003945347903,1.1883003945347903,-0.5395864324461586,1.5778405006351242,1.0131785681451764,208.50788330925354,2.741475290420464,6.443804004572008,19.149395926949087,19.48801981461068,3.780795027430834,4.040404040404041,2.4202356553912883,6.0606060606060606,0.011607405998178291,0.010121684244984807,0
1563850448961,260.45,163.87,211.46269841269824,424.32,216.53326315789482,815.7812990677753,28.561885425646807,26.43030990173851,24.88063492063492,1.2205758876437272,1.2205758876437272,-0.3965176990685469,1.4920283564213108,1.0090804813612215,213.38288150422852,2.8210141168215426,8.02807607936982,22.103801343144156,19.87518362348921,3.626095998517245,4.040404040404041,2.51608531377309,6.0606060606060606,0.011791411269901844,0.010616904929009215,3
1563852383524,241.87,129.12,191.76862433862442,370.99,199.64421052631576,1381.2958266789844,37.16578839038645,34.89004843089498,31.740952380952372,1.2382197667606287,1.2382197667606287,-0.4689342386632936,1.4873474542950966,1.0186071469491351,195.33689131192656,2.6393637940728922,6.3606254135434925,18.70633794561523,18.1001757683147,4.371730437843672,4.040404040404041,3.1556107417097063,6.0606060606060606,0.016154709540609116,0.010235824862798998,2
1563852497328,269.16,154.87,209.2060526315791,424.03,216.4853125,1040.4361881024922,32.255793093683074,30.09494459833793,26.81457894736841,1.271553496343463,1.271553496343463,-0.4733543740536079,1.5762388443712991,1.011816222311149,211.6780778583117,2.883013161691624,8.678457668733094,22.87826799854369,19.78352628887589,3.8952480310448174,4.040404040404041,2.196167868497904,6.0606060606060606,0.010375036899040277,0.010667649496907477,0
1563852564398,298.14,165.68,213.10721052631587,463.82,217.14520833333336,873.0070137977841,29.54669209569464,26.45335955678669,25.21447368421055,1.3857583123807715,1.3857583123807715,-0.15482068951916508,1.9901219144192617,1.009565754327147,215.14574174755415,3.032670388803356,10.838182078520903,26.101530411288056,20.115524484236488,3.8399603961663753,4.040404040404041,2.5447395353659035,6.0606060606060606,0.01182798002273188,0.011455069439968069,3
1563852636953,298.79,166.78,215.52878306878316,465.57000000000005,221.25042105263157,903.669973651353,30.06110399921056,27.65663895187705,25.111481481481487,1.3730206091940036,1.3730206091940036,-0.2923887411071958,1.8074076890046464,1.0096799341364775,217.61508749340405,2.918173816937226,8.565452324054627,22.488768089482942,20.257336657793594,3.9477923088037716,4.040404040404041,2.2795695941359706,9.090909090909092,0.010475236898292106,0.011429254590776369,3
1563852700006,301.86,167.8,216.14199999999997,469.66,221.736875,855.2688781052626,29.24498039160332,26.75981052631582,24.42915789473683,1.383970946187728,1.383970946187728,-0.2956961144847122,1.9051445083307867,1.0091121353206132,218.11151515246794,2.9910417942524186,10.062770374143296,25.053886599121824,20.40967838055522,3.104968365879476,4.040404040404041,2.338086395907536,9.090909090909092,0.010719683434747256,0.01143643871548383,3
1563852763621,309.87,169.06,217.53597883597888,478.93,223.22252631578948,922.8347446768013,30.378195217570138,27.736343887349197,24.82396825396827,1.4107646253260944,1.4107646253260944,-0.1774222014239327,2.135374448107728,1.0097035299213364,219.6468457155809,3.066902434103908,10.941801042386782,26.2160557743851,20.428699602848095,3.609445793675544,4.040404040404041,2.302940689043878,9.090909090909092,0.010484742822239016,0.01164874508382728,3
1563852826691,301.52,167.67,217.2186772486773,469.19,222.642105263158,901.3602463984773,30.02266221370911,27.65731306514377,25.37550264550265,1.3750227898634189,1.3750227898634189,-0.2938618249544084,1.7698789162580453,1.0095063693412705,219.2836382224254,3.047720936838334,10.822419014016342,26.167912851076412,20.399065421627206,3.637849411161884,4.040404040404041,2.4066601444606026,9.090909090909092,0.010975101307008878,0.01142851436133533,3
1563900695029,257.01,150.82,205.81999999999996,407.83,212.09833333333333,1011.7650568421047,31.808254539381828,29.18557894736846,27.265368421052614,1.2340623399627402,1.2340623399627402,-0.4604429623474802,1.6048934845329763,1.0118714644853803,208.26338482038102,2.777965918024744,7.275036116555637,20.783135483849822,19.472277724434107,3.6524464850798113,4.040404040404041,2.623911834761412,6.0606060606060606,0.012599006959501944,0.01042888778646646,0
1563900757696,278.0,163.75,213.5392105263158,441.75,219.97458333333333,902.6913651662056,30.04482260167641,28.02982271468144,24.792368421052647,1.2891707618156256,1.2891707618156256,-0.4339226266473352,1.59624931398685,1.0098496421832883,215.6424953421019,2.8571446837960504,8.168270645259515,22.273027704588042,20.185443671631273,3.778422329802447,4.040404040404041,2.049828268838666,9.090909090909092,0.009505678672409885,0.010887930110210251,3
1563901156530,272.54,155.36,209.67115789473698,427.9,215.858125,959.1939018171744,30.97085568429091,28.56949695290857,26.067368421052645,1.2858924110510426,1.2858924110510426,-0.4418727714054306,1.6419489316360132,1.010850487255607,211.94619212134205,2.8371601080554916,8.379037095071084,22.84016570233209,19.825456835917773,3.4984502442048035,4.040404040404041,2.2914376597754034,9.090909090909092,0.010811412259124352,0.010741130471977164,0
1563901219278,301.7,167.71,215.1249473684211,469.41,218.93625,848.0406755235454,29.12113795035395,25.694539612188343,24.50684210526317,1.3897651269088855,1.3897651269088855,-0.07813526458584855,2.258181145558144,1.0091207194400524,217.08704165792446,3.093788781738689,11.958231792686096,27.695468101429853,20.296644737247266,3.389014278553583,4.040404040404041,2.295312777430146,6.0606060606060606,0.010573237167453741,0.011484390711493491,3
1563901282330,302.13,168.01,216.23947643979068,470.14,222.0512371134021,908.5241976316446,30.141735146332305,27.69687727858334,24.8825654450262,1.3838219792797308,1.3838219792797308,-0.24727664159365495,1.9828518872227499,1.0096681235676241,218.3301064182088,2.9966525659139966,9.840239171359013,24.81154059348219,20.53372943873553,3.918144490009516,4.040404040404041,2.296508701800108,9.090909090909092,0.010518515927442329,0.011383055532285077,3
1563901349146,302.84,166.82,216.47515789473687,469.66,221.5984375,917.3331470803321,30.28750810285211,27.429223268698077,25.508947368421026,1.3854647966206193,1.3854647966206193,-0.2009447844162316,2.0087823138965613,1.0097402705821483,218.58368450694488,3.0648408921460133,10.872050524476313,26.22027646168855,20.43744815192297,3.5626732269526373,4.040404040404041,2.3100863894376884,9.090909090909092,0.010568430094169686,0.011418837897529508,3
1563901420279,302.99,173.05,218.90721052631577,476.04,223.795625,806.4619643240999,28.398273967339982,25.86009639889197,23.748157894736856,1.372600716423249,1.372600716423249,-0.18842720881683067,2.0598718829278666,1.008379497509761,220.74154295178974,2.9803793199802415,9.399941327694,24.066401213041182,20.669993807956168,3.5971164036518686,4.040404040404041,2.250513177180148,9.090909090909092,0.010195240764769244,0.011445368465418056,3
